idx,clean_pred,true_label,new_pred,outcome,best_upper_margin,elapsed_s,pixels_changed,total_bit_flips,avg_hamming_per_pixel,patch_rows,patch_cols,note
2591,7,7,,No counterexample,3.906250,76.676,0,0,0.000000,6-10,23-23,no_counterexample_within_budgets
2592,0,0,,No counterexample,30.500000,422.115,0,0,0.000000,17-17,12-13,no_counterexample_within_budgets
2593,0,0,,No counterexample,16.625000,465.313,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
2594,3,3,,No counterexample,4.000000,161.566,0,0,0.000000,13-18,6-10,no_counterexample_within_budgets
2595,7,7,,No counterexample,-2.000000,38.763,0,0,0.000000,2-2,8-13,no_counterexample_within_budgets
2596,2,2,,No counterexample,1.437500,99.898,0,0,0.000000,10-12,22-23,no_counterexample_within_budgets
2597,5,5,,No counterexample,13.093750,568.590,0,0,0.000000,13-22,13-14,no_counterexample_within_budgets
2598,2,8,,No counterexample,5.125000,436.901,0,0,0.000000,11-12,12-12,no_counterexample_within_budgets
2599,1,1,,No counterexample,8.750000,52.661,0,0,0.000000,6-13,7-23,no_counterexample_within_budgets
2600,8,8,,No counterexample,2.562500,91.932,0,0,0.000000,13-14,13-13,no_counterexample_within_budgets
2601,6,6,,No counterexample,5.750000,190.124,0,0,0.000000,9-10,10-15,no_counterexample_within_budgets
2602,2,2,,No counterexample,3.500000,82.293,0,0,0.000000,0-1,9-23,no_counterexample_within_budgets
2603,9,9,,No counterexample,14.343750,346.935,0,0,0.000000,4-10,14-15,no_counterexample_within_budgets
2604,3,5,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,37.439,1,4,4.000000,13-17,11-23,witness_found_greedy_byte
2605,7,7,,No counterexample,0.687500,52.753,0,0,0.000000,10-11,10-23,no_counterexample_within_budgets
2606,5,5,,No counterexample,10.906250,492.277,0,0,0.000000,11-14,14-14,no_counterexample_within_budgets
2607,2,7,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.374,1,4,4.000000,11-16,13-14,witness_found_greedy_byte
2608,8,8,,No counterexample,20.796875,383.681,0,0,0.000000,8-9,24-24,no_counterexample_within_budgets
2609,4,6,,No counterexample,7.750000,371.827,0,0,0.000000,12-13,12-12,no_counterexample_within_budgets
2610,8,2,,No counterexample,10.125000,337.255,0,0,0.000000,11-25,14-18,no_counterexample_within_budgets
2611,5,5,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,37.227,1,4,4.000000,12-15,7-22,witness_found_greedy_byte
2612,1,1,,No counterexample,11.140625,348.716,0,0,0.000000,18-19,10-12,no_counterexample_within_budgets
2613,4,4,,No counterexample,0.218750,40.867,0,0,0.000000,15-17,21-23,no_counterexample_within_budgets
2614,8,8,,No counterexample,5.296875,394.826,0,0,0.000000,1-1,5-8,no_counterexample_within_budgets
2615,4,4,,No counterexample,24.375000,384.755,0,0,0.000000,17-18,10-11,no_counterexample_within_budgets
2616,5,5,2,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.396,1,4,4.000000,17-19,10-12,witness_found_greedy_byte
2617,8,8,,No counterexample,4.218750,377.861,0,0,0.000000,15-16,14-14,no_counterexample_within_budgets
2618,3,3,,No counterexample,18.875000,360.120,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
2619,0,0,,No counterexample,-1.328125,37.937,0,0,0.000000,12-13,13-15,no_counterexample_within_budgets
2620,6,6,,No counterexample,8.500000,191.132,0,0,0.000000,0-0,25-27,no_counterexample_within_budgets
2621,2,2,,No counterexample,12.250000,380.423,0,0,0.000000,6-12,6-23,no_counterexample_within_budgets
2622,7,7,,No counterexample,11.187500,350.820,0,0,0.000000,18-19,10-12,no_counterexample_within_budgets
2623,3,3,,No counterexample,9.562500,268.316,0,0,0.000000,15-17,13-14,no_counterexample_within_budgets
2624,3,3,,No counterexample,6.656250,316.233,0,0,0.000000,10-12,5-12,no_counterexample_within_budgets
2625,2,2,,No counterexample,9.000000,270.798,0,0,0.000000,12-18,10-21,no_counterexample_within_budgets
2626,1,1,,No counterexample,4.250000,155.530,0,0,0.000000,9-11,9-18,no_counterexample_within_budgets
2627,0,0,,No counterexample,30.000000,372.304,0,0,0.000000,9-10,10-15,no_counterexample_within_budgets
2628,7,7,,No counterexample,4.437500,532.767,0,0,0.000000,2-7,7-14,no_counterexample_within_budgets
2629,3,3,,No counterexample,5.390625,184.692,0,0,0.000000,10-11,8-10,no_counterexample_within_budgets
2630,4,4,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.819,1,4,4.000000,3-13,5-15,witness_found_greedy_byte
2631,6,0,0,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,39.130,1,4,4.000000,11-13,15-20,witness_found_greedy_byte
2632,3,3,,No counterexample,16.187500,218.056,0,0,0.000000,9-18,10-24,no_counterexample_within_budgets
2633,9,9,,No counterexample,18.750000,476.847,0,0,0.000000,10-12,14-15,no_counterexample_within_budgets
2634,3,3,,No counterexample,-0.109375,31.148,0,0,0.000000,9-10,15-15,no_counterexample_within_budgets
2635,7,2,,No counterexample,4.562500,88.821,0,0,0.000000,8-18,8-24,no_counterexample_within_budgets
2636,8,8,,No counterexample,6.453125,376.494,0,0,0.000000,13-14,11-11,no_counterexample_within_budgets
2637,9,9,,No counterexample,4.640625,117.895,0,0,0.000000,18-19,10-12,no_counterexample_within_budgets
2638,0,0,,No counterexample,-1.625000,40.465,0,0,0.000000,0-0,2-11,no_counterexample_within_budgets
2639,3,3,,No counterexample,11.500000,352.651,0,0,0.000000,12-17,9-23,no_counterexample_within_budgets
2640,8,8,2,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.769,1,4,4.000000,9-15,14-14,witness_found_greedy_byte
2641,0,0,,No counterexample,4.250000,215.592,0,0,0.000000,6-7,23-24,no_counterexample_within_budgets
2642,7,7,,No counterexample,6.031250,424.705,0,0,0.000000,13-17,6-12,no_counterexample_within_budgets
2643,6,6,,No counterexample,5.375000,104.077,0,0,0.000000,15-19,12-14,no_counterexample_within_budgets
2644,5,5,,No counterexample,5.609375,333.650,0,0,0.000000,9-15,7-9,no_counterexample_within_budgets
2645,4,4,,No counterexample,14.562500,458.144,0,0,0.000000,10-11,14-15,no_counterexample_within_budgets
2646,7,7,,No counterexample,14.312500,239.564,0,0,0.000000,8-10,24-24,no_counterexample_within_budgets
2647,3,3,,No counterexample,4.375000,105.751,0,0,0.000000,11-13,6-10,no_counterexample_within_budgets
2648,0,9,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,39.427,1,4,4.000000,12-13,4-16,witness_found_greedy_byte
2649,0,0,,No counterexample,-0.750000,40.544,0,0,0.000000,4-4,5-8,no_counterexample_within_budgets
2650,8,8,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.827,1,4,4.000000,10-18,10-15,witness_found_greedy_byte
2651,5,6,0,Counterexample,10.250000,39.565,2,4,2.000000,11-11,8-21,witness_found_bab
2652,2,2,,No counterexample,-0.656250,37.353,0,0,0.000000,13-18,10-23,no_counterexample_within_budgets
2653,5,5,,No counterexample,-1.000000,38.995,0,0,0.000000,3-3,13-14,no_counterexample_within_budgets
2654,1,6,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,37.900,1,4,4.000000,12-15,7-14,witness_found_greedy_byte
2655,1,1,,No counterexample,-2.906250,36.968,0,0,0.000000,17-18,5-6,no_counterexample_within_budgets
2656,0,0,,No counterexample,5.156250,424.745,0,0,0.000000,14-15,14-16,no_counterexample_within_budgets
2657,0,0,,No counterexample,4.906250,77.864,0,0,0.000000,2-15,12-14,no_counterexample_within_budgets
2658,4,4,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.957,1,4,4.000000,13-15,13-23,witness_found_greedy_byte
2659,4,4,,No counterexample,17.750000,400.839,0,0,0.000000,14-24,16-17,no_counterexample_within_budgets
2660,0,0,,No counterexample,7.640625,247.681,0,0,0.000000,15-25,14-20,no_counterexample_within_budgets
2661,1,1,,No counterexample,-2.062500,37.678,0,0,0.000000,6-11,10-23,no_counterexample_within_budgets
2662,2,2,,No counterexample,0.875000,40.234,0,0,0.000000,11-11,3-22,no_counterexample_within_budgets
2663,3,3,,No counterexample,-4.468750,34.690,0,0,0.000000,3-3,13-15,no_counterexample_within_budgets
2664,2,2,,No counterexample,14.140625,326.279,0,0,0.000000,7-7,13-14,no_counterexample_within_budgets
2665,7,7,,No counterexample,4.625000,405.254,0,0,0.000000,6-8,23-23,no_counterexample_within_budgets
2666,7,7,,No counterexample,15.171875,392.040,0,0,0.000000,11-12,14-14,no_counterexample_within_budgets
2667,8,8,,No counterexample,9.578125,246.448,0,0,0.000000,3-3,13-14,no_counterexample_within_budgets
2668,5,5,,No counterexample,7.484375,310.276,0,0,0.000000,4-19,7-12,no_counterexample_within_budgets
2669,2,2,,No counterexample,-6.218750,39.605,0,0,0.000000,2-2,10-12,no_counterexample_within_budgets
2670,8,5,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,33.233,1,4,4.000000,7-8,8-17,witness_found_greedy_byte
2671,7,7,,No counterexample,2.468750,65.810,0,0,0.000000,12-13,11-12,no_counterexample_within_budgets
2672,6,6,,No counterexample,6.625000,425.959,0,0,0.000000,7-9,24-25,no_counterexample_within_budgets
2673,9,9,,No counterexample,7.593750,177.424,0,0,0.000000,20-21,7-9,no_counterexample_within_budgets
2674,1,1,,No counterexample,7.312500,68.567,0,0,0.000000,11-18,10-14,no_counterexample_within_budgets
2675,4,4,,No counterexample,4.000000,71.859,0,0,0.000000,16-18,5-10,no_counterexample_within_budgets
2676,1,1,,No counterexample,3.031250,205.631,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
2677,6,6,,No counterexample,-1.750000,38.518,0,0,0.000000,10-11,21-23,no_counterexample_within_budgets
2678,4,4,,No counterexample,3.000000,229.393,0,0,0.000000,3-18,15-24,no_counterexample_within_budgets
2679,2,2,,No counterexample,16.125000,306.583,0,0,0.000000,4-4,11-12,no_counterexample_within_budgets
2680,4,4,,No counterexample,16.000000,369.141,0,0,0.000000,10-11,23-23,no_counterexample_within_budgets
2681,3,3,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,32.778,1,4,4.000000,13-13,6-7,witness_found_greedy_byte
2682,5,5,,No counterexample,-1.500000,34.385,0,0,0.000000,18-18,9-11,no_counterexample_within_budgets
2683,4,4,,No counterexample,19.015625,394.687,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
2684,7,3,1,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.738,1,4,4.000000,12-15,12-16,witness_found_greedy_byte
2685,9,9,,No counterexample,18.000000,349.979,0,0,0.000000,3-18,5-14,no_counterexample_within_budgets
2686,5,5,,No counterexample,20.156250,353.213,0,0,0.000000,17-17,13-14,no_counterexample_within_budgets
2687,0,0,,No counterexample,12.359375,269.862,0,0,0.000000,19-24,5-7,no_counterexample_within_budgets
2688,1,1,,No counterexample,29.093750,209.676,0,0,0.000000,11-12,14-14,no_counterexample_within_budgets
2689,5,5,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,36.561,1,4,4.000000,14-15,14-14,witness_found_greedy_byte
2690,3,3,,No counterexample,14.656250,401.548,0,0,0.000000,8-8,23-24,no_counterexample_within_budgets
2691,8,8,,No counterexample,19.968750,396.030,0,0,0.000000,13-15,14-14,no_counterexample_within_budgets
2692,9,9,,No counterexample,11.500000,307.228,0,0,0.000000,20-20,10-11,no_counterexample_within_budgets
2693,1,1,,No counterexample,6.500000,133.030,0,0,0.000000,15-18,10-14,no_counterexample_within_budgets
2694,9,9,,No counterexample,1.390625,68.193,0,0,0.000000,17-18,10-13,no_counterexample_within_budgets
2695,4,7,,No counterexample,28.750000,344.985,0,0,0.000000,10-12,22-23,no_counterexample_within_budgets
2696,9,9,,No counterexample,9.000000,215.022,0,0,0.000000,13-19,12-23,no_counterexample_within_budgets
2697,5,5,,No counterexample,22.187500,525.883,0,0,0.000000,12-13,15-20,no_counterexample_within_budgets
2698,3,5,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.363,1,4,4.000000,18-18,10-11,witness_found_greedy_byte
2699,2,2,6,Counterexample,3.937500,40.870,2,4,2.000000,11-13,5-13,witness_found_bab
2700,7,7,,No counterexample,6.218750,268.160,0,0,0.000000,11-12,14-14,no_counterexample_within_budgets
2701,4,4,,No counterexample,29.500000,40.265,0,0,0.000000,10-22,13-14,no_counterexample_within_budgets
2702,0,6,6,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,34.541,1,4,4.000000,16-17,12-13,witness_found_greedy_byte
2703,0,0,,No counterexample,9.484375,63.633,0,0,0.000000,3-4,4-25,no_counterexample_within_budgets
2704,1,1,,No counterexample,1.093750,41.981,0,0,0.000000,10-14,11-14,no_counterexample_within_budgets
2705,1,1,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,37.178,1,3,3.000000,4-11,9-14,witness_found_greedy_byte
2706,1,1,,No counterexample,20.250000,217.566,0,0,0.000000,4-12,9-14,no_counterexample_within_budgets
2707,0,0,,No counterexample,5.937500,72.731,0,0,0.000000,0-15,2-14,no_counterexample_within_budgets
2708,4,4,,No counterexample,-0.375000,38.213,0,0,0.000000,3-16,12-13,no_counterexample_within_budgets
2709,4,4,,No counterexample,2.125000,83.561,0,0,0.000000,12-14,22-23,no_counterexample_within_budgets
2710,7,7,,No counterexample,6.625000,427.304,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
2711,6,6,,No counterexample,4.375000,155.364,0,0,0.000000,13-15,5-14,no_counterexample_within_budgets
2712,3,3,,No counterexample,-1.640625,39.230,0,0,0.000000,4-11,12-14,no_counterexample_within_budgets
2713,8,0,0,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,36.968,1,4,4.000000,17-17,5-25,witness_found_greedy_byte
2714,0,0,,No counterexample,2.000000,43.773,0,0,0.000000,0-0,0-3,no_counterexample_within_budgets
2715,4,4,,No counterexample,2.625000,166.010,0,0,0.000000,7-14,11-15,no_counterexample_within_budgets
2716,3,3,,No counterexample,3.375000,123.225,0,0,0.000000,2-3,19-20,no_counterexample_within_budgets
2717,0,0,,No counterexample,-0.078125,34.946,0,0,0.000000,7-15,14-15,no_counterexample_within_budgets
2718,6,6,,No counterexample,-1.000000,34.371,0,0,0.000000,13-13,5-23,no_counterexample_within_budgets
2719,1,1,,No counterexample,4.625000,280.271,0,0,0.000000,12-13,5-22,no_counterexample_within_budgets
2720,9,9,,No counterexample,18.375000,479.830,0,0,0.000000,11-15,14-17,no_counterexample_within_budgets
2721,6,6,,No counterexample,5.125000,288.034,0,0,0.000000,9-14,12-14,no_counterexample_within_budgets
2722,1,1,,No counterexample,30.203125,385.161,0,0,0.000000,13-14,14-14,no_counterexample_within_budgets
2723,3,3,,No counterexample,3.062500,203.707,0,0,0.000000,11-13,5-7,no_counterexample_within_budgets
2724,8,8,,No counterexample,7.687500,306.104,0,0,0.000000,13-19,12-14,no_counterexample_within_budgets
2725,1,1,,No counterexample,2.562500,147.115,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
2726,2,2,,No counterexample,8.093750,360.085,0,0,0.000000,11-12,14-14,no_counterexample_within_budgets
2727,5,5,,No counterexample,9.593750,295.409,0,0,0.000000,9-18,9-15,no_counterexample_within_budgets
2728,6,6,,No counterexample,6.500000,332.156,0,0,0.000000,7-18,4-12,no_counterexample_within_budgets
2729,2,2,,No counterexample,-1.671875,35.855,0,0,0.000000,4-14,12-19,no_counterexample_within_budgets
2730,8,7,,No counterexample,5.046875,479.411,0,0,0.000000,15-16,13-14,no_counterexample_within_budgets
2731,3,3,,No counterexample,8.718750,462.694,0,0,0.000000,13-18,10-12,no_counterexample_within_budgets
2732,6,6,,No counterexample,6.125000,398.971,0,0,0.000000,9-11,8-24,no_counterexample_within_budgets
2733,0,0,,No counterexample,7.109375,54.931,0,0,0.000000,12-13,12-12,no_counterexample_within_budgets
2734,1,1,,No counterexample,5.625000,117.461,0,0,0.000000,14-15,13-14,no_counterexample_within_budgets
2735,9,9,,No counterexample,3.250000,254.950,0,0,0.000000,10-18,10-13,no_counterexample_within_budgets
2736,7,7,,No counterexample,5.062500,154.763,0,0,0.000000,16-18,10-16,no_counterexample_within_budgets
2737,6,6,,No counterexample,3.421875,97.237,0,0,0.000000,13-13,5-6,no_counterexample_within_budgets
2738,6,6,,No counterexample,1.156250,40.380,0,0,0.000000,5-11,12-23,no_counterexample_within_budgets
2739,8,8,,No counterexample,10.687500,345.481,0,0,0.000000,9-11,8-17,no_counterexample_within_budgets
2740,9,9,,No counterexample,14.250000,211.842,0,0,0.000000,10-11,15-24,no_counterexample_within_budgets
2741,2,2,,No counterexample,1.406250,75.082,0,0,0.000000,12-13,5-7,no_counterexample_within_budgets
2742,9,9,,No counterexample,5.031250,369.620,0,0,0.000000,20-21,7-11,no_counterexample_within_budgets
2743,5,5,,No counterexample,6.531250,448.796,0,0,0.000000,9-12,12-15,no_counterexample_within_budgets
2744,8,8,,No counterexample,10.250000,330.002,0,0,0.000000,7-13,5-13,no_counterexample_within_budgets
2745,3,3,,No counterexample,3.250000,415.014,0,0,0.000000,4-9,10-17,no_counterexample_within_budgets
2746,1,1,,No counterexample,4.000000,88.356,0,0,0.000000,6-12,12-23,no_counterexample_within_budgets
2747,0,0,,No counterexample,-4.937500,39.347,0,0,0.000000,2-7,14-16,no_counterexample_within_budgets
2748,0,0,2,Counterexample,3.968750,110.939,2,4,2.000000,15-17,13-14,witness_found_bab
2749,7,7,,No counterexample,1.000000,50.325,0,0,0.000000,9-9,15-24,no_counterexample_within_budgets
2750,6,6,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.026,1,2,2.000000,11-11,9-10,witness_found_greedy_byte
2751,0,6,6,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.877,1,4,4.000000,15-16,14-14,witness_found_greedy_byte
2752,2,2,,No counterexample,-2.500000,40.121,0,0,0.000000,8-10,20-24,no_counterexample_within_budgets
2753,1,1,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,37.220,2,3,1.500000,14-14,7-14,witness_found_greedy_bit
2754,6,6,0,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,34.926,1,4,4.000000,12-12,5-12,witness_found_greedy_byte
2755,9,9,,No counterexample,22.937500,425.928,0,0,0.000000,3-14,15-16,no_counterexample_within_budgets
2756,2,3,3,Counterexample,4.500000,36.931,2,3,1.500000,19-19,11-12,witness_found_bab
2757,1,1,,No counterexample,20.250000,344.102,0,0,0.000000,8-11,14-23,no_counterexample_within_budgets
2758,8,8,,No counterexample,6.671875,321.661,0,0,0.000000,13-25,14-15,no_counterexample_within_budgets
2759,6,6,,No counterexample,5.562500,158.637,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
2760,4,9,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,34.322,1,4,4.000000,4-21,6-15,witness_found_greedy_byte
2761,0,0,,No counterexample,-1.421875,39.730,0,0,0.000000,14-15,14-14,no_counterexample_within_budgets
2762,6,6,,No counterexample,16.562500,301.444,0,0,0.000000,17-19,10-11,no_counterexample_within_budgets
2763,0,0,,No counterexample,11.859375,326.241,0,0,0.000000,12-14,14-15,no_counterexample_within_budgets
2764,0,0,,No counterexample,4.875000,162.276,0,0,0.000000,0-15,14-22,no_counterexample_within_budgets
2765,0,0,,No counterexample,-0.625000,39.351,0,0,0.000000,13-13,5-6,no_counterexample_within_budgets
2766,6,6,,No counterexample,6.500000,304.371,0,0,0.000000,11-18,10-23,no_counterexample_within_budgets
2767,3,3,,No counterexample,6.718750,168.032,0,0,0.000000,11-12,6-10,no_counterexample_within_budgets
2768,5,5,,No counterexample,4.953125,83.965,0,0,0.000000,6-18,10-23,no_counterexample_within_budgets
2769,9,9,,No counterexample,22.593750,116.027,0,0,0.000000,8-21,7-16,no_counterexample_within_budgets
2770,1,3,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.505,1,4,4.000000,8-15,14-23,witness_found_greedy_byte
2771,9,4,,No counterexample,16.500000,287.449,0,0,0.000000,3-18,10-14,no_counterexample_within_budgets
2772,5,5,,No counterexample,2.593750,58.641,0,0,0.000000,17-18,9-10,no_counterexample_within_budgets
2773,5,5,,No counterexample,30.937500,417.466,0,0,0.000000,7-17,13-23,no_counterexample_within_budgets
2774,8,8,,No counterexample,5.500000,40.322,0,0,0.000000,0-0,5-9,no_counterexample_within_budgets
2775,5,5,,No counterexample,6.078125,287.983,0,0,0.000000,15-16,14-14,no_counterexample_within_budgets
2776,3,3,,No counterexample,6.343750,111.520,0,0,0.000000,10-10,8-16,no_counterexample_within_budgets
2777,0,0,,No counterexample,3.875000,94.332,0,0,0.000000,0-5,8-22,no_counterexample_within_budgets
2778,4,4,,No counterexample,3.750000,218.419,0,0,0.000000,4-4,11-12,no_counterexample_within_budgets
2779,0,0,,No counterexample,31.890625,409.045,0,0,0.000000,2-2,12-15,no_counterexample_within_budgets
2780,3,2,2,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,39.824,1,3,3.000000,8-9,24-24,witness_found_greedy_byte
2781,9,9,,No counterexample,2.250000,105.139,0,0,0.000000,13-13,5-22,no_counterexample_within_budgets
2782,6,6,0,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,39.590,1,4,4.000000,10-12,15-15,witness_found_greedy_byte
2783,8,8,,No counterexample,5.718750,185.380,0,0,0.000000,9-16,13-14,no_counterexample_within_budgets
2784,2,2,,No counterexample,3.781250,73.378,0,0,0.000000,8-12,8-24,no_counterexample_within_budgets
2785,3,3,,No counterexample,13.015625,393.023,0,0,0.000000,5-18,10-12,no_counterexample_within_budgets
2786,1,1,,No counterexample,5.140625,173.018,0,0,0.000000,11-14,14-14,no_counterexample_within_budgets
2787,2,2,,No counterexample,7.500000,365.679,0,0,0.000000,13-15,5-14,no_counterexample_within_budgets
2788,1,1,,No counterexample,8.312500,226.134,0,0,0.000000,12-18,10-14,no_counterexample_within_budgets
2789,1,1,,No counterexample,-0.125000,35.910,0,0,0.000000,10-12,15-23,no_counterexample_within_budgets
2790,5,5,,No counterexample,7.250000,202.614,0,0,0.000000,10-10,14-23,no_counterexample_within_budgets
2791,6,6,,No counterexample,4.500000,395.390,0,0,0.000000,12-12,6-7,no_counterexample_within_budgets
2792,9,9,,No counterexample,-0.937500,37.908,0,0,0.000000,14-14,13-23,no_counterexample_within_budgets
2793,8,8,2,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.771,1,3,3.000000,14-15,23-24,witness_found_greedy_byte
2794,0,0,2,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,38.821,2,3,1.500000,15-16,14-14,witness_found_greedy_bit
2795,6,6,,No counterexample,-0.500000,38.758,0,0,0.000000,3-4,12-23,no_counterexample_within_budgets
2796,6,6,,No counterexample,0.468750,39.886,0,0,0.000000,10-12,15-23,no_counterexample_within_budgets
2797,5,5,,No counterexample,11.703125,231.491,0,0,0.000000,7-8,13-15,no_counterexample_within_budgets
