idx,clean_pred,true_label,new_pred,outcome,best_upper_margin,elapsed_s,pixels_changed,total_bit_flips,avg_hamming_per_pixel,patch_rows,patch_cols,note
2624,3,3,,No counterexample,22.000000,5860.070,0,0,0.000000,10-10,12-13,no_counterexample_within_budgets
2625,2,2,,No counterexample,18.000000,6439.018,0,0,0.000000,14-14,12-13,no_counterexample_within_budgets
2626,1,1,,No counterexample,24.000000,5975.816,0,0,0.000000,11-12,13-14,no_counterexample_within_budgets
2627,0,0,,No counterexample,-2.000000,33.909,0,0,0.000000,12-13,18-18,no_counterexample_within_budgets
2628,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.688,1,4,4.000000,9-10,20-20,witness_found_greedy_byte
2629,3,3,,No counterexample,-8.000000,32.333,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
2630,4,4,,No counterexample,4.000000,528.472,0,0,0.000000,2-2,6-7,no_counterexample_within_budgets
2631,6,0,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.055,1,4,4.000000,3-4,9-9,witness_found_greedy_byte
2632,3,3,,No counterexample,-8.000000,33.460,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
2633,9,9,,No counterexample,120.000000,9137.651,0,0,0.000000,1-1,8-9,no_counterexample_within_budgets
2634,3,3,,No counterexample,16.000000,860.290,0,0,0.000000,7-8,15-16,no_counterexample_within_budgets
2635,2,2,,No counterexample,160.000000,14127.330,0,0,0.000000,12-13,13-13,no_counterexample_within_budgets
2636,5,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,25.429,1,4,4.000000,6-6,20-21,witness_found_greedy_byte
2637,9,9,,No counterexample,8.000000,685.058,0,0,0.000000,12-12,2-3,no_counterexample_within_budgets
2638,0,0,,No counterexample,0.000000,27.401,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
2639,3,3,,No counterexample,96.000000,16041.879,0,0,0.000000,0-0,18-19,no_counterexample_within_budgets
2640,8,8,,No counterexample,-4.000000,27.564,0,0,0.000000,4-4,11-12,no_counterexample_within_budgets
2641,0,0,,No counterexample,0.000000,31.651,0,0,0.000000,7-7,13-14,no_counterexample_within_budgets
2642,7,7,,No counterexample,11.500000,10434.826,0,0,0.000000,18-18,14-15,no_counterexample_within_budgets
2643,6,6,,No counterexample,0.000000,38.692,0,0,0.000000,4-4,8-9,no_counterexample_within_budgets
2644,5,5,,No counterexample,88.000000,1335.669,0,0,0.000000,4-4,22-23,no_counterexample_within_budgets
2645,4,4,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,18.274,1,2,2.000000,8-9,17-17,witness_found_greedy_byte
2646,7,7,,No counterexample,54.000000,9592.703,0,0,0.000000,2-3,14-14,no_counterexample_within_budgets
2647,3,3,,No counterexample,-10.000000,31.019,0,0,0.000000,7-8,10-11,no_counterexample_within_budgets
2648,5,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.408,1,4,4.000000,5-6,10-11,witness_found_greedy_byte
2649,0,0,,No counterexample,120.000000,20686.467,0,0,0.000000,8-8,15-16,no_counterexample_within_budgets
2650,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.369,1,4,4.000000,15-16,12-12,witness_found_greedy_byte
2651,6,6,,No counterexample,10.000000,1161.922,0,0,0.000000,13-13,10-11,no_counterexample_within_budgets
2652,2,2,,No counterexample,8.000000,234.523,0,0,0.000000,11-11,13-14,no_counterexample_within_budgets
2653,5,5,,No counterexample,120.000000,169.564,0,0,0.000000,7-8,9-9,no_counterexample_within_budgets
2654,1,6,,Counterexample,60.000000,60.187,2,4,2.000000,19-20,14-15,witness_found_bab
2655,1,1,,No counterexample,0.000000,45.356,0,0,0.000000,14-14,13-14,no_counterexample_within_budgets
2656,0,0,,No counterexample,20.000000,6648.572,0,0,0.000000,9-9,9-10,no_counterexample_within_budgets
2657,0,0,,No counterexample,-8.000000,33.969,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
2658,4,4,,No counterexample,9.000000,9634.027,0,0,0.000000,2-2,10-11,no_counterexample_within_budgets
2659,4,4,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.025,1,4,4.000000,8-8,7-8,witness_found_greedy_byte
2660,0,0,,No counterexample,28.000000,603.213,0,0,0.000000,15-15,14-15,no_counterexample_within_budgets
2661,1,1,,No counterexample,17.500000,2177.927,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
2662,2,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.110,1,4,4.000000,8-8,14-15,witness_found_greedy_byte
2663,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.432,1,4,4.000000,7-8,11-12,witness_found_greedy_byte
2664,2,2,,No counterexample,64.000000,953.757,0,0,0.000000,15-15,9-10,no_counterexample_within_budgets
2665,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.472,1,1,1.000000,0-0,2-3,witness_found_greedy_byte
2666,7,7,,No counterexample,-2.000000,32.345,0,0,0.000000,11-12,11-12,no_counterexample_within_budgets
2667,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.240,1,2,2.000000,15-16,15-16,witness_found_greedy_byte
2668,9,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,21.994,1,4,4.000000,6-6,22-23,witness_found_greedy_byte
2669,2,2,,No counterexample,0.000000,32.962,0,0,0.000000,18-18,18-19,no_counterexample_within_budgets
2670,3,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,25.317,1,3,3.000000,10-10,12-13,witness_found_greedy_byte
2671,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,22.403,1,3,3.000000,16-17,10-11,witness_found_greedy_byte
2672,6,6,,No counterexample,22.000000,2322.386,0,0,0.000000,21-21,14-15,no_counterexample_within_budgets
2673,9,9,,No counterexample,54.000000,10633.276,0,0,0.000000,15-15,20-21,no_counterexample_within_budgets
2674,1,1,,No counterexample,4.343750,1775.784,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
2675,4,4,,No counterexample,18.500000,562.754,0,0,0.000000,7-7,18-19,no_counterexample_within_budgets
2676,1,1,,No counterexample,4.000000,1625.340,0,0,0.000000,12-13,12-12,no_counterexample_within_budgets
2677,6,6,,No counterexample,-2.000000,43.895,0,0,0.000000,12-12,15-16,no_counterexample_within_budgets
2678,4,4,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,22.350,1,3,3.000000,7-7,12-13,witness_found_greedy_byte
2679,2,2,,No counterexample,-8.000000,32.599,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
2680,4,4,,No counterexample,24.000000,6024.596,0,0,0.000000,8-9,18-18,no_counterexample_within_budgets
2681,3,3,,No counterexample,-6.000000,31.950,0,0,0.000000,6-6,15-16,no_counterexample_within_budgets
2682,5,5,,No counterexample,0.000000,32.469,0,0,0.000000,4-4,4-5,no_counterexample_within_budgets
2683,4,4,,No counterexample,16.000000,2214.593,0,0,0.000000,2-3,10-11,no_counterexample_within_budgets
2684,3,3,,Counterexample,88.000000,1790.927,1,4,4.000000,10-11,10-10,witness_found_bab
2685,9,9,,No counterexample,-2.000000,35.989,0,0,0.000000,8-8,3-4,no_counterexample_within_budgets
2686,5,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.331,1,1,1.000000,8-9,7-8,witness_found_greedy_byte
2687,0,0,,No counterexample,-2.000000,51.261,0,0,0.000000,9-9,7-8,no_counterexample_within_budgets
2688,1,1,,No counterexample,1.812500,781.291,0,0,0.000000,19-20,14-14,no_counterexample_within_budgets
2689,0,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.466,1,4,4.000000,5-5,22-23,witness_found_greedy_byte
2690,3,3,,No counterexample,2.000000,304.877,0,0,0.000000,6-6,24-25,no_counterexample_within_budgets
2691,8,8,,Counterexample,32.000000,577.891,2,4,2.000000,4-5,10-11,witness_found_bab
2692,9,9,,No counterexample,18.000000,1407.094,0,0,0.000000,7-7,22-23,no_counterexample_within_budgets
2693,1,1,,No counterexample,6.250000,1033.006,0,0,0.000000,12-12,14-15,no_counterexample_within_budgets
2694,9,9,,No counterexample,22.000000,14066.408,0,0,0.000000,8-8,2-3,no_counterexample_within_budgets
2695,4,7,,No counterexample,32.000000,1486.272,0,0,0.000000,3-4,15-16,no_counterexample_within_budgets
2696,9,9,,No counterexample,116.000000,9058.674,0,0,0.000000,17-17,10-11,no_counterexample_within_budgets
2697,5,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.845,1,2,2.000000,7-8,6-7,witness_found_greedy_byte
2698,5,5,,No counterexample,14.000000,2105.002,0,0,0.000000,12-12,16-17,no_counterexample_within_budgets
2699,2,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.660,1,4,4.000000,5-6,22-22,witness_found_greedy_byte
2700,7,7,,Counterexample,56.000000,3023.179,2,4,2.000000,13-13,14-15,witness_found_bab
2701,4,4,,No counterexample,17.000000,5439.055,0,0,0.000000,8-9,19-19,no_counterexample_within_budgets
2702,6,6,,No counterexample,44.000000,13482.596,0,0,0.000000,4-4,6-7,no_counterexample_within_budgets
2703,0,0,,No counterexample,96.000000,13504.355,0,0,0.000000,15-16,6-6,no_counterexample_within_budgets
2704,1,1,,No counterexample,6.750000,564.947,0,0,0.000000,12-12,11-12,no_counterexample_within_budgets
2705,1,1,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.018,1,4,4.000000,20-20,14-15,witness_found_greedy_byte
2706,1,1,,No counterexample,7.875000,9212.801,0,0,0.000000,6-7,22-23,no_counterexample_within_budgets
2707,0,0,,No counterexample,110.000000,15943.955,0,0,0.000000,14-14,16-17,no_counterexample_within_budgets
2708,4,4,,No counterexample,-3.000000,33.673,0,0,0.000000,4-4,20-21,no_counterexample_within_budgets
2709,4,4,,No counterexample,20.000000,11076.556,0,0,0.000000,9-9,22-23,no_counterexample_within_budgets
2710,7,7,,Counterexample,7.500000,613.645,2,4,2.000000,12-12,14-15,witness_found_bab
2711,6,6,,No counterexample,-4.000000,52.183,0,0,0.000000,9-10,2-3,no_counterexample_within_budgets
2712,3,3,,No counterexample,20.000000,2858.543,0,0,0.000000,4-5,14-15,no_counterexample_within_budgets
2713,0,0,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.014,1,3,3.000000,8-9,8-8,witness_found_greedy_byte
2714,0,0,,No counterexample,14.000000,3536.074,0,0,0.000000,9-10,19-20,no_counterexample_within_budgets
2715,4,4,,No counterexample,8.000000,4295.638,0,0,0.000000,7-8,8-9,no_counterexample_within_budgets
2716,3,3,,No counterexample,120.000000,8981.055,0,0,0.000000,12-12,12-13,no_counterexample_within_budgets
2717,0,0,,No counterexample,20.000000,5555.389,0,0,0.000000,10-10,6-7,no_counterexample_within_budgets
2718,6,6,,No counterexample,-6.000000,31.375,0,0,0.000000,7-7,24-25,no_counterexample_within_budgets
2719,1,1,,No counterexample,28.000000,11520.170,0,0,0.000000,5-6,19-20,no_counterexample_within_budgets
2720,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,21.866,1,4,4.000000,4-5,13-14,witness_found_greedy_byte
2721,6,6,,No counterexample,26.000000,1673.219,0,0,0.000000,9-9,16-17,no_counterexample_within_budgets
2722,1,1,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,37.905,2,4,2.000000,6-6,22-23,witness_found_greedy_bit
2723,3,3,,No counterexample,128.000000,21298.248,0,0,0.000000,8-8,6-7,no_counterexample_within_budgets
2724,8,8,,No counterexample,-4.000000,32.236,0,0,0.000000,17-18,19-20,no_counterexample_within_budgets
2725,1,1,,No counterexample,-1.500000,42.147,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
2726,2,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.486,1,3,3.000000,3-4,14-14,witness_found_greedy_byte
2727,5,5,,No counterexample,0.000000,33.095,0,0,0.000000,2-2,14-15,no_counterexample_within_budgets
2728,6,6,,No counterexample,0.000000,33.008,0,0,0.000000,12-12,2-3,no_counterexample_within_budgets
2729,2,2,,No counterexample,-6.000000,32.714,0,0,0.000000,7-7,4-5,no_counterexample_within_budgets
2730,2,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.193,1,3,3.000000,7-7,20-21,witness_found_greedy_byte
2731,3,3,,No counterexample,110.000000,6741.172,0,0,0.000000,6-6,18-19,no_counterexample_within_budgets
2732,6,6,,No counterexample,0.000000,33.760,0,0,0.000000,8-8,2-3,no_counterexample_within_budgets
2733,0,0,,No counterexample,16.000000,2459.869,0,0,0.000000,15-15,15-16,no_counterexample_within_budgets
2734,1,1,,No counterexample,120.000000,14303.492,0,0,0.000000,11-12,11-12,no_counterexample_within_budgets
2735,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,22.780,1,4,4.000000,12-13,2-2,witness_found_greedy_byte
2736,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,22.871,1,4,4.000000,4-4,14-15,witness_found_greedy_byte
2737,6,6,,No counterexample,22.000000,2381.820,0,0,0.000000,18-19,13-14,no_counterexample_within_budgets
2738,6,6,,No counterexample,64.000000,5255.995,0,0,0.000000,12-13,12-12,no_counterexample_within_budgets
2739,8,8,,No counterexample,28.000000,9065.659,0,0,0.000000,16-16,20-21,no_counterexample_within_budgets
2740,9,9,,No counterexample,30.000000,18098.484,0,0,0.000000,11-11,8-9,no_counterexample_within_budgets
2741,2,2,,No counterexample,0.000000,47.069,0,0,0.000000,12-12,13-14,no_counterexample_within_budgets
2742,3,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.285,1,4,4.000000,12-12,10-11,witness_found_greedy_byte
2743,5,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.126,1,4,4.000000,8-8,18-19,witness_found_greedy_byte
2744,8,8,,No counterexample,84.000000,2231.367,0,0,0.000000,9-10,15-16,no_counterexample_within_budgets
2745,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.791,1,3,3.000000,16-16,24-25,witness_found_greedy_byte
2746,1,1,,No counterexample,-8.000000,29.738,0,0,0.000000,15-16,2-2,no_counterexample_within_budgets
2747,0,0,,No counterexample,128.000000,5778.095,0,0,0.000000,20-20,9-10,no_counterexample_within_budgets
2748,0,0,,No counterexample,0.000000,30.743,0,0,0.000000,8-8,6-7,no_counterexample_within_budgets
2749,7,7,,No counterexample,0.000000,30.996,0,0,0.000000,12-13,4-5,no_counterexample_within_budgets
2750,6,6,,No counterexample,6.000000,225.425,0,0,0.000000,22-22,11-12,no_counterexample_within_budgets
2751,6,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.551,1,4,4.000000,4-4,6-7,witness_found_greedy_byte
2752,2,2,,No counterexample,-8.000000,33.624,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
2753,1,1,,No counterexample,24.000000,256.089,0,0,0.000000,6-7,16-16,no_counterexample_within_budgets
2754,6,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.838,1,3,3.000000,8-8,17-18,witness_found_greedy_byte
2755,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,21.625,1,2,2.000000,14-14,11-12,witness_found_greedy_byte
2756,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,22.511,1,4,4.000000,11-11,15-16,witness_found_greedy_byte
2757,1,1,,No counterexample,6.625000,6967.950,0,0,0.000000,6-6,25-26,no_counterexample_within_budgets
2758,0,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,22.022,1,4,4.000000,9-10,13-14,witness_found_greedy_byte
2759,6,6,,No counterexample,-10.000000,32.530,0,0,0.000000,14-14,4-5,no_counterexample_within_budgets
2760,4,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.315,1,4,4.000000,4-5,12-12,witness_found_greedy_byte
2761,0,0,,No counterexample,4.000000,340.239,0,0,0.000000,14-15,5-5,no_counterexample_within_budgets
2762,6,6,,No counterexample,26.000000,10818.163,0,0,0.000000,10-11,13-13,no_counterexample_within_budgets
2763,0,0,,No counterexample,14.000000,2468.226,0,0,0.000000,15-15,4-5,no_counterexample_within_budgets
2764,0,0,,No counterexample,-2.000000,32.614,0,0,0.000000,12-12,4-5,no_counterexample_within_budgets
2765,0,0,,No counterexample,-10.000000,33.224,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
2766,6,6,,No counterexample,19.000000,3969.803,0,0,0.000000,10-10,4-5,no_counterexample_within_budgets
2767,3,3,,No counterexample,-6.000000,50.124,0,0,0.000000,8-9,12-13,no_counterexample_within_budgets
2768,5,5,,No counterexample,24.000000,167.767,0,0,0.000000,18-18,6-7,no_counterexample_within_budgets
2769,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.844,1,2,2.000000,16-17,19-20,witness_found_greedy_byte
2770,2,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.673,1,4,4.000000,2-2,16-17,witness_found_greedy_byte
2771,4,4,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.081,1,4,4.000000,7-8,14-14,witness_found_greedy_byte
2772,5,5,,No counterexample,-8.000000,29.310,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
2773,5,5,,No counterexample,16.000000,259.752,0,0,0.000000,11-12,9-10,no_counterexample_within_budgets
2774,8,8,,No counterexample,0.000000,32.349,0,0,0.000000,9-9,11-12,no_counterexample_within_budgets
2775,5,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.306,1,3,3.000000,13-14,11-12,witness_found_greedy_byte
2776,3,3,,No counterexample,-2.000000,32.664,0,0,0.000000,9-9,8-9,no_counterexample_within_budgets
2777,0,0,,No counterexample,-4.000000,37.080,0,0,0.000000,10-10,19-20,no_counterexample_within_budgets
2778,4,4,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,23.574,1,4,4.000000,8-9,5-6,witness_found_greedy_byte
2779,0,0,,No counterexample,0.000000,32.818,0,0,0.000000,21-22,8-9,no_counterexample_within_budgets
2780,2,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.464,1,4,4.000000,14-15,3-4,witness_found_greedy_byte
2781,9,9,,No counterexample,4.000000,168.434,0,0,0.000000,20-20,9-10,no_counterexample_within_budgets
2782,6,6,,No counterexample,40.000000,4532.276,0,0,0.000000,6-7,9-10,no_counterexample_within_budgets
2783,8,8,,No counterexample,32.000000,15764.624,0,0,0.000000,11-11,13-14,no_counterexample_within_budgets
2784,2,2,,No counterexample,-6.000000,32.066,0,0,0.000000,13-14,19-20,no_counterexample_within_budgets
2785,3,3,,No counterexample,16.000000,2384.324,0,0,0.000000,9-10,10-10,no_counterexample_within_budgets
2786,1,1,,No counterexample,2.968750,2925.329,0,0,0.000000,14-15,2-3,no_counterexample_within_budgets
2787,2,2,,No counterexample,128.000000,4555.127,0,0,0.000000,10-10,10-11,no_counterexample_within_budgets
2788,1,1,,No counterexample,-1.062500,35.261,0,0,0.000000,12-13,10-10,no_counterexample_within_budgets
2789,1,1,,No counterexample,-8.000000,29.800,0,0,0.000000,14-14,2-3,no_counterexample_within_budgets
2790,5,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.104,1,4,4.000000,9-9,10-11,witness_found_greedy_byte
2791,6,6,,No counterexample,108.000000,14857.087,0,0,0.000000,15-15,14-15,no_counterexample_within_budgets
2792,9,9,,No counterexample,28.000000,2359.357,0,0,0.000000,10-11,4-5,no_counterexample_within_budgets
2793,8,8,,No counterexample,4.000000,1348.662,0,0,0.000000,4-5,8-9,no_counterexample_within_budgets
2794,0,0,,No counterexample,4.000000,1315.668,0,0,0.000000,6-7,8-8,no_counterexample_within_budgets
2795,6,6,,No counterexample,48.000000,12721.292,0,0,0.000000,16-17,10-10,no_counterexample_within_budgets
2796,6,6,,No counterexample,28.000000,652.726,0,0,0.000000,14-14,8-9,no_counterexample_within_budgets
2797,5,5,,No counterexample,128.000000,17285.447,0,0,0.000000,11-11,7-8,no_counterexample_within_budgets
2798,5,5,,No counterexample,120.000000,3637.048,0,0,0.000000,9-9,15-16,no_counterexample_within_budgets
2799,3,3,,No counterexample,20.000000,882.746,0,0,0.000000,5-5,20-21,no_counterexample_within_budgets
2800,8,8,,Counterexample,64.000000,802.877,1,4,4.000000,14-14,11-12,witness_found_bab
2801,6,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,24.870,1,4,4.000000,16-16,19-20,witness_found_greedy_byte
