idx,clean_pred,true_label,new_pred,outcome,best_upper_margin,elapsed_s,pixels_changed,total_bit_flips,avg_hamming_per_pixel,patch_rows,patch_cols,note
1666,9,9,,No counterexample,88.000000,9452.640,0,0,0.000000,11-15,8-15,no_counterexample_within_budgets
1667,1,1,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1572.059,1,4,4.000000,8-10,14-18,witness_found_greedy_byte
1668,9,9,,No counterexample,88.000000,15425.187,0,0,0.000000,10-11,9-14,no_counterexample_within_budgets
1669,3,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1381.464,1,4,4.000000,6-12,12-16,witness_found_greedy_byte
1670,3,5,,No counterexample,64.000000,3342.994,0,0,0.000000,0-0,10-12,no_counterexample_within_budgets
1671,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1665.522,1,1,1.000000,0-0,8-9,witness_found_greedy_bit
1672,5,5,,Counterexample,96.000000,1893.436,1,2,2.000000,0-12,12-24,witness_found_bab
1673,1,1,,No counterexample,6.375000,7176.927,0,0,0.000000,8-14,3-14,no_counterexample_within_budgets
1674,1,1,,No counterexample,3.500000,8118.644,0,0,0.000000,10-10,16-18,no_counterexample_within_budgets
1675,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1742.025,1,4,4.000000,11-22,12-12,witness_found_greedy_byte
1676,6,6,,No counterexample,84.000000,13049.292,0,0,0.000000,12-13,13-14,no_counterexample_within_budgets
1677,5,5,,No counterexample,120.000000,15949.044,0,0,0.000000,7-10,16-20,no_counterexample_within_budgets
1678,2,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1518.844,1,4,4.000000,6-21,18-19,witness_found_greedy_byte
1679,4,4,,No counterexample,78.000000,16570.747,0,0,0.000000,9-10,16-18,no_counterexample_within_budgets
1680,4,4,,No counterexample,25.500000,7252.738,0,0,0.000000,7-8,17-18,no_counterexample_within_budgets
1681,2,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1619.194,1,2,2.000000,5-5,17-18,witness_found_greedy_byte
1682,0,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1633.223,1,4,4.000000,7-9,10-12,witness_found_greedy_byte
1683,3,3,,No counterexample,56.000000,15148.314,0,0,0.000000,6-6,12-21,no_counterexample_within_budgets
1684,5,5,,No counterexample,112.000000,12903.586,0,0,0.000000,0-0,12-13,no_counterexample_within_budgets
1685,6,6,,No counterexample,0.000000,1523.263,0,0,0.000000,0-10,12-27,no_counterexample_within_budgets
1686,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1565.509,1,3,3.000000,11-14,18-22,witness_found_greedy_byte
1687,8,8,,No counterexample,28.000000,11145.485,0,0,0.000000,6-7,15-16,no_counterexample_within_budgets
1688,6,6,,No counterexample,62.000000,6485.183,0,0,0.000000,14-19,12-15,no_counterexample_within_budgets
1689,2,2,,No counterexample,28.000000,4793.888,0,0,0.000000,8-10,13-15,no_counterexample_within_budgets
1690,3,3,,No counterexample,50.000000,11385.963,0,0,0.000000,9-10,18-19,no_counterexample_within_budgets
1691,1,1,,No counterexample,10.000000,11384.098,0,0,0.000000,13-21,14-16,no_counterexample_within_budgets
1692,0,0,,No counterexample,88.000000,15686.702,0,0,0.000000,0-0,8-9,no_counterexample_within_budgets
1693,5,5,,No counterexample,120.000000,8634.354,0,0,0.000000,9-23,7-12,no_counterexample_within_budgets
1694,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1687.724,1,4,4.000000,8-12,13-15,witness_found_greedy_byte
1695,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1624.610,1,4,4.000000,12-12,14-15,witness_found_greedy_byte
1696,2,2,,No counterexample,24.000000,15756.776,0,0,0.000000,7-8,9-9,no_counterexample_within_budgets
1697,9,9,,No counterexample,90.000000,7267.808,0,0,0.000000,10-13,14-18,no_counterexample_within_budgets
1698,6,6,,No counterexample,120.000000,10733.518,0,0,0.000000,10-18,8-10,no_counterexample_within_budgets
1699,7,7,,No counterexample,46.000000,3151.907,0,0,0.000000,11-14,9-15,no_counterexample_within_budgets
1700,0,0,,No counterexample,48.000000,11680.350,0,0,0.000000,2-3,22-25,no_counterexample_within_budgets
1701,4,4,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1442.659,1,4,4.000000,7-8,8-12,witness_found_greedy_byte
1702,8,8,,No counterexample,24.000000,3639.147,0,0,0.000000,6-7,12-13,no_counterexample_within_budgets
1703,7,7,,No counterexample,18.000000,11761.700,0,0,0.000000,13-14,12-15,no_counterexample_within_budgets
1704,1,1,,No counterexample,5.812500,3073.629,0,0,0.000000,6-6,18-26,no_counterexample_within_budgets
1705,7,7,,No counterexample,82.000000,14277.739,0,0,0.000000,10-11,9-12,no_counterexample_within_budgets
1706,4,4,,No counterexample,82.000000,3858.298,0,0,0.000000,13-13,8-9,no_counterexample_within_budgets
1707,1,1,,No counterexample,7.750000,5091.099,0,0,0.000000,4-4,22-23,no_counterexample_within_budgets
1708,0,0,,No counterexample,48.000000,18468.361,0,0,0.000000,10-10,14-15,no_counterexample_within_budgets
1709,5,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1526.478,1,3,3.000000,10-16,10-16,witness_found_greedy_byte
1710,7,7,,No counterexample,54.000000,13043.439,0,0,0.000000,9-12,9-17,no_counterexample_within_budgets
1711,2,2,,No counterexample,56.000000,15414.592,0,0,0.000000,0-3,12-20,no_counterexample_within_budgets
1712,0,0,,No counterexample,32.000000,7398.701,0,0,0.000000,3-3,11-16,no_counterexample_within_budgets
1713,0,0,,No counterexample,24.000000,1992.462,0,0,0.000000,6-7,8-17,no_counterexample_within_budgets
1714,9,9,,No counterexample,120.000000,5413.044,0,0,0.000000,5-5,10-12,no_counterexample_within_budgets
1715,1,1,,No counterexample,3.437500,4034.821,0,0,0.000000,6-7,22-22,no_counterexample_within_budgets
1716,7,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1450.136,1,4,4.000000,15-17,12-14,witness_found_greedy_byte
1717,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1574.927,1,4,4.000000,8-21,9-17,witness_found_greedy_byte
1718,7,7,,No counterexample,56.000000,13798.349,0,0,0.000000,6-7,6-20,no_counterexample_within_budgets
1719,8,8,,No counterexample,24.000000,3673.169,0,0,0.000000,10-12,11-18,no_counterexample_within_budgets
1720,4,4,,No counterexample,82.000000,16821.983,0,0,0.000000,5-7,19-25,no_counterexample_within_budgets
1721,9,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1561.653,1,4,4.000000,2-13,12-15,witness_found_greedy_byte
1722,2,2,,No counterexample,64.000000,16940.081,0,0,0.000000,0-0,2-6,no_counterexample_within_budgets
1723,0,0,,No counterexample,48.000000,3419.813,0,0,0.000000,8-20,10-14,no_counterexample_within_budgets
1724,4,4,,No counterexample,128.000000,13794.400,0,0,0.000000,7-16,8-8,no_counterexample_within_budgets
1725,6,6,,No counterexample,22.000000,12566.838,0,0,0.000000,8-8,2-3,no_counterexample_within_budgets
1726,0,0,,No counterexample,112.000000,19080.076,0,0,0.000000,4-12,10-20,no_counterexample_within_budgets
1727,3,3,,No counterexample,64.000000,9408.455,0,0,0.000000,11-11,12-13,no_counterexample_within_budgets
1728,1,1,,No counterexample,1.281250,1688.821,0,0,0.000000,7-8,16-23,no_counterexample_within_budgets
1729,1,1,,No counterexample,18.125000,4456.999,0,0,0.000000,13-17,13-14,no_counterexample_within_budgets
1730,3,3,,No counterexample,98.000000,7569.453,0,0,0.000000,11-11,8-9,no_counterexample_within_budgets
1731,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1743.738,1,4,4.000000,5-6,15-17,witness_found_greedy_byte
1732,3,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1707.073,1,3,3.000000,9-14,9-11,witness_found_greedy_byte
1733,6,6,,No counterexample,120.000000,10491.113,0,0,0.000000,2-4,4-9,no_counterexample_within_budgets
1734,7,7,,No counterexample,120.000000,17418.943,0,0,0.000000,11-11,14-15,no_counterexample_within_budgets
1735,4,4,,No counterexample,40.000000,14134.096,0,0,0.000000,7-17,15-16,no_counterexample_within_budgets
1736,1,1,,No counterexample,9.203125,5652.096,0,0,0.000000,8-9,15-15,no_counterexample_within_budgets
1737,2,5,,Counterexample,104.000000,12201.328,2,4,2.000000,8-10,10-12,witness_found_bab
1738,3,3,,No counterexample,24.000000,2430.967,0,0,0.000000,0-14,2-16,no_counterexample_within_budgets
1739,0,0,,No counterexample,18.000000,12992.726,0,0,0.000000,6-17,15-21,no_counterexample_within_budgets
1740,0,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1723.082,1,4,4.000000,8-11,13-16,witness_found_greedy_byte
1741,7,7,,No counterexample,86.000000,13999.457,0,0,0.000000,7-7,9-12,no_counterexample_within_budgets
1742,3,3,,No counterexample,120.000000,12400.476,0,0,0.000000,8-12,13-13,no_counterexample_within_budgets
1743,9,9,,No counterexample,18.000000,2658.173,0,0,0.000000,15-16,9-9,no_counterexample_within_budgets
1744,6,6,,No counterexample,84.000000,6863.818,0,0,0.000000,14-16,10-16,no_counterexample_within_budgets
1745,9,9,,No counterexample,120.000000,8944.959,0,0,0.000000,11-15,12-16,no_counterexample_within_budgets
1746,3,3,,No counterexample,88.000000,17913.523,0,0,0.000000,0-1,14-14,no_counterexample_within_budgets
1747,3,5,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1656.139,1,2,2.000000,18-18,4-5,witness_found_greedy_byte
1748,0,0,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1490.615,1,4,4.000000,6-6,14-15,witness_found_greedy_byte
1749,2,2,,No counterexample,88.000000,14113.762,0,0,0.000000,5-6,7-20,no_counterexample_within_budgets
1750,7,7,,No counterexample,118.000000,16100.882,0,0,0.000000,2-2,12-13,no_counterexample_within_budgets
1751,4,4,,No counterexample,22.000000,6253.547,0,0,0.000000,6-8,12-12,no_counterexample_within_budgets
1752,5,5,,No counterexample,32.000000,7094.997,0,0,0.000000,2-8,17-18,no_counterexample_within_budgets
1753,1,1,,No counterexample,5.312500,2891.621,0,0,0.000000,16-16,11-12,no_counterexample_within_budgets
1754,2,7,,No counterexample,64.000000,14178.765,0,0,0.000000,2-2,3-6,no_counterexample_within_budgets
1755,5,5,,No counterexample,48.000000,8127.760,0,0,0.000000,6-6,22-24,no_counterexample_within_budgets
1756,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1742.029,1,4,4.000000,6-12,15-17,witness_found_greedy_byte
1757,0,0,,No counterexample,24.000000,8778.909,0,0,0.000000,8-9,17-17,no_counterexample_within_budgets
1758,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1797.714,1,4,4.000000,8-8,7-8,witness_found_greedy_byte
1759,0,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1557.981,1,2,2.000000,12-12,12-15,witness_found_greedy_byte
1760,1,1,,No counterexample,7.937500,7816.854,0,0,0.000000,9-11,13-15,no_counterexample_within_budgets
1761,5,5,,No counterexample,96.000000,14124.036,0,0,0.000000,9-13,12-19,no_counterexample_within_budgets
1762,0,0,,No counterexample,20.000000,17327.120,0,0,0.000000,4-5,14-23,no_counterexample_within_budgets
1763,3,3,,No counterexample,28.000000,6238.833,0,0,0.000000,2-9,16-18,no_counterexample_within_budgets
1764,0,0,,No counterexample,30.000000,18908.723,0,0,0.000000,3-20,11-13,no_counterexample_within_budgets
1765,3,3,,No counterexample,88.000000,20113.529,0,0,0.000000,6-8,7-10,no_counterexample_within_budgets
1766,1,1,,No counterexample,42.000000,4493.045,0,0,0.000000,9-10,14-14,no_counterexample_within_budgets
1767,4,4,,No counterexample,64.000000,18431.349,0,0,0.000000,9-9,16-19,no_counterexample_within_budgets
1768,0,0,,No counterexample,8.000000,1766.632,0,0,0.000000,4-5,12-14,no_counterexample_within_budgets
1769,3,3,,No counterexample,56.000000,11711.437,0,0,0.000000,6-6,19-20,no_counterexample_within_budgets
1770,7,7,,No counterexample,54.000000,13605.224,0,0,0.000000,9-20,8-15,no_counterexample_within_budgets
1771,2,2,,No counterexample,64.000000,13883.495,0,0,0.000000,8-11,12-13,no_counterexample_within_budgets
1772,5,7,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1623.097,1,3,3.000000,7-8,12-18,witness_found_greedy_byte
1773,1,1,,Counterexample,24.000000,1611.685,2,4,2.000000,7-8,13-18,witness_found_bab
1774,3,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1747.687,1,2,2.000000,6-7,10-24,witness_found_greedy_byte
1775,0,0,,No counterexample,28.000000,8275.072,0,0,0.000000,9-10,15-22,no_counterexample_within_budgets
1776,7,7,,No counterexample,16.000000,4928.766,0,0,0.000000,5-5,7-8,no_counterexample_within_budgets
1777,0,0,,No counterexample,16.000000,2922.740,0,0,0.000000,6-18,15-17,no_counterexample_within_budgets
1778,4,4,,No counterexample,22.000000,14584.184,0,0,0.000000,5-18,10-15,no_counterexample_within_budgets
1779,3,3,,No counterexample,8.000000,1813.181,0,0,0.000000,3-8,8-15,no_counterexample_within_budgets
1780,1,1,,No counterexample,3.750000,1919.447,0,0,0.000000,4-10,17-20,no_counterexample_within_budgets
1781,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1286.102,1,4,4.000000,13-15,12-13,witness_found_greedy_byte
1782,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1805.578,1,1,1.000000,5-6,8-14,witness_found_greedy_bit
1783,7,7,,No counterexample,110.000000,18996.987,0,0,0.000000,2-2,22-23,no_counterexample_within_budgets
1784,7,7,,No counterexample,14.000000,3914.728,0,0,0.000000,7-8,9-10,no_counterexample_within_budgets
1785,1,1,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1582.926,1,4,4.000000,11-17,13-15,witness_found_greedy_byte
1786,4,4,,No counterexample,19.500000,5673.342,0,0,0.000000,7-10,14-17,no_counterexample_within_budgets
1787,9,9,,No counterexample,54.000000,14143.087,0,0,0.000000,8-11,5-6,no_counterexample_within_budgets
1788,9,9,,No counterexample,25.500000,8405.976,0,0,0.000000,5-17,8-12,no_counterexample_within_budgets
1789,3,3,,No counterexample,30.000000,19374.202,0,0,0.000000,5-6,8-9,no_counterexample_within_budgets
1790,2,2,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1720.256,1,4,4.000000,10-11,15-18,witness_found_greedy_byte
1791,1,1,,No counterexample,6.375000,5230.097,0,0,0.000000,8-8,14-15,no_counterexample_within_budgets
1792,7,7,,No counterexample,118.000000,13405.999,0,0,0.000000,15-18,12-14,no_counterexample_within_budgets
1793,9,9,,No counterexample,88.000000,6445.167,0,0,0.000000,8-15,7-17,no_counterexample_within_budgets
1794,0,0,,No counterexample,12.000000,3784.639,0,0,0.000000,10-11,20-20,no_counterexample_within_budgets
1795,2,2,,No counterexample,112.000000,16023.235,0,0,0.000000,10-15,8-17,no_counterexample_within_budgets
1796,0,0,,No counterexample,40.000000,10913.751,0,0,0.000000,3-4,15-16,no_counterexample_within_budgets
1797,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1577.123,1,2,2.000000,9-11,10-17,witness_found_greedy_bit
1798,3,3,,No counterexample,0.000000,1690.549,0,0,0.000000,11-22,8-10,no_counterexample_within_budgets
1799,7,7,,No counterexample,44.000000,3720.572,0,0,0.000000,7-11,6-8,no_counterexample_within_budgets
1800,2,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1640.697,1,4,4.000000,7-8,8-10,witness_found_greedy_byte
1801,4,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1445.306,1,3,3.000000,4-21,10-20,witness_found_greedy_byte
1802,2,2,,No counterexample,32.000000,8954.698,0,0,0.000000,2-4,12-13,no_counterexample_within_budgets
1803,3,3,,No counterexample,90.000000,3212.708,0,0,0.000000,1-7,12-15,no_counterexample_within_budgets
1804,3,3,,No counterexample,80.000000,15930.471,0,0,0.000000,6-6,14-20,no_counterexample_within_budgets
1805,7,7,,No counterexample,-2.000000,1635.678,0,0,0.000000,12-12,11-12,no_counterexample_within_budgets
1806,7,7,,No counterexample,10.000000,11883.894,0,0,0.000000,5-6,4-8,no_counterexample_within_budgets
1807,0,0,,No counterexample,22.000000,2718.436,0,0,0.000000,10-10,15-16,no_counterexample_within_budgets
1808,0,0,,No counterexample,16.000000,14672.628,0,0,0.000000,0-1,22-23,no_counterexample_within_budgets
1809,7,7,,No counterexample,25.500000,17034.563,0,0,0.000000,20-22,10-13,no_counterexample_within_budgets
1810,5,5,,Counterexample,64.000000,6095.206,1,3,3.000000,6-7,6-14,witness_found_bab
1811,2,2,,No counterexample,64.000000,1826.558,0,0,0.000000,9-16,14-18,no_counterexample_within_budgets
1812,9,9,,No counterexample,118.000000,7600.723,0,0,0.000000,16-16,10-11,no_counterexample_within_budgets
1813,0,8,,Counterexample,128.000000,9033.583,2,4,2.000000,10-11,7-18,witness_found_bab
1814,7,7,,No counterexample,2.000000,2399.022,0,0,0.000000,4-4,7-8,no_counterexample_within_budgets
1815,4,4,,No counterexample,-1.500000,1675.238,0,0,0.000000,8-17,9-9,no_counterexample_within_budgets
1816,4,4,,No counterexample,64.000000,14395.352,0,0,0.000000,8-15,12-15,no_counterexample_within_budgets
1817,2,2,,No counterexample,8.000000,1852.539,0,0,0.000000,6-13,10-16,no_counterexample_within_budgets
1818,6,6,,No counterexample,12.000000,2636.900,0,0,0.000000,2-20,12-14,no_counterexample_within_budgets
1819,6,6,,No counterexample,88.000000,14293.160,0,0,0.000000,4-5,11-12,no_counterexample_within_budgets
1820,1,1,,No counterexample,26.000000,5482.507,0,0,0.000000,10-12,15-16,no_counterexample_within_budgets
1821,9,9,,No counterexample,128.000000,11980.510,0,0,0.000000,13-14,7-10,no_counterexample_within_budgets
1822,6,6,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1665.463,1,1,1.000000,0-0,13-14,witness_found_greedy_bit
1823,8,8,,No counterexample,16.000000,19479.337,0,0,0.000000,15-19,15-19,no_counterexample_within_budgets
1824,2,2,,No counterexample,88.000000,17660.615,0,0,0.000000,4-4,18-22,no_counterexample_within_budgets
1825,9,9,,No counterexample,84.000000,2013.443,0,0,0.000000,10-12,11-16,no_counterexample_within_budgets
1826,0,0,,No counterexample,2.000000,1910.177,0,0,0.000000,2-3,14-14,no_counterexample_within_budgets
1827,8,8,,No counterexample,84.000000,10540.598,0,0,0.000000,11-12,10-10,no_counterexample_within_budgets
1828,3,3,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1586.600,1,4,4.000000,6-6,10-11,witness_found_greedy_byte
1829,1,1,,No counterexample,4.093750,3222.460,0,0,0.000000,6-15,15-15,no_counterexample_within_budgets
1830,1,1,,No counterexample,18.875000,2147.717,0,0,0.000000,6-7,18-18,no_counterexample_within_budgets
1831,6,6,,No counterexample,54.000000,15569.304,0,0,0.000000,4-5,16-22,no_counterexample_within_budgets
1832,3,3,,No counterexample,96.000000,16082.392,0,0,0.000000,10-13,14-15,no_counterexample_within_budgets
1833,5,5,,Counterexample,88.000000,1715.304,2,4,2.000000,11-11,11-12,witness_found_bab
1834,1,1,,No counterexample,-1.750000,1367.094,0,0,0.000000,14-17,14-18,no_counterexample_within_budgets
1835,1,1,,No counterexample,2.078125,5004.194,0,0,0.000000,6-6,22-23,no_counterexample_within_budgets
1836,1,1,,No counterexample,4.593750,2215.906,0,0,0.000000,9-14,12-14,no_counterexample_within_budgets
1837,3,3,,No counterexample,8.000000,1715.926,0,0,0.000000,6-6,18-19,no_counterexample_within_budgets
1838,1,1,,No counterexample,24.000000,6235.808,0,0,0.000000,15-17,8-10,no_counterexample_within_budgets
1839,2,2,,No counterexample,64.000000,13743.631,0,0,0.000000,0-0,12-13,no_counterexample_within_budgets
1840,3,3,,Counterexample,112.000000,1694.706,2,4,2.000000,20-21,8-11,witness_found_bab
1841,0,0,,No counterexample,10.000000,1677.687,0,0,0.000000,8-11,10-11,no_counterexample_within_budgets
1842,2,2,,No counterexample,24.000000,4526.751,0,0,0.000000,5-10,16-18,no_counterexample_within_budgets
1843,0,0,,No counterexample,32.000000,10086.685,0,0,0.000000,6-18,8-16,no_counterexample_within_budgets
1844,1,1,,No counterexample,6.000000,2981.182,0,0,0.000000,7-10,3-11,no_counterexample_within_budgets
1845,3,3,,No counterexample,80.000000,2958.692,0,0,0.000000,15-17,15-16,no_counterexample_within_budgets
1846,5,5,,No counterexample,16.000000,2574.355,0,0,0.000000,10-10,17-20,no_counterexample_within_budgets
1847,5,5,,No counterexample,120.000000,3752.280,0,0,0.000000,9-12,9-11,no_counterexample_within_budgets
1848,7,7,,No counterexample,80.000000,13769.301,0,0,0.000000,0-0,14-16,no_counterexample_within_budgets
1849,4,4,,No counterexample,31.250000,15869.357,0,0,0.000000,6-8,16-18,no_counterexample_within_budgets
1850,8,8,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1621.032,1,4,4.000000,8-8,14-15,witness_found_greedy_byte
1851,9,9,,No counterexample,4.000000,1216.917,0,0,0.000000,8-10,14-14,no_counterexample_within_budgets
1852,6,6,,No counterexample,16.000000,3668.922,0,0,0.000000,4-5,16-18,no_counterexample_within_budgets
1853,9,9,,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,1725.934,1,4,4.000000,17-19,10-17,witness_found_greedy_byte
1854,6,6,,No counterexample,74.000000,14968.388,0,0,0.000000,4-4,6-7,no_counterexample_within_budgets
